RESUMER ZONES HYDROTEL VERSION;4.1.2.0000

UHRH ID; TYPE; ALTITUDE MOYENNE (m); PENTE MOYENNE; ORIENTATION MOYENNE; NB PIXEL; SUPERFICIE (km2); LONGITUDE; LATITUDE
3262;SOUS-BASSIN;226.739792;0.037290;1;930;9.300000;-72.03577;45.64809
3263;SOUS-BASSIN;265.658905;0.032542;6;1032;10.320000;-72.00246;45.69386
3264;SOUS-BASSIN;218.508606;0.039462;4;407;4.070000;-71.98088;45.62543
3265;SOUS-BASSIN;236.821091;0.029817;7;3091;30.910000;-71.98121;45.66089
3266;SOUS-BASSIN;230.750000;0.009054;6;4;0.040000;-71.95377;45.63980
3267;SOUS-BASSIN;253.375854;0.030655;7;290;2.900000;-71.95243;45.65629
3268;SOUS-BASSIN;249.198044;0.013407;5;510;5.100000;-71.93496;45.64336
3269;SOUS-BASSIN;261.278839;0.019186;8;416;4.160000;-71.94041;45.66243
3270;SOUS-BASSIN;277.318848;0.021019;6;69;0.690000;-71.92955;45.67114
3271;SOUS-BASSIN;195.578323;0.042749;2;1264;12.640000;-72.03857;45.57182
3272;SOUS-BASSIN;171.766510;0.037129;5;878;8.780000;-72.00815;45.59013
3273;SOUS-BASSIN;198.269226;0.033733;4;390;3.900000;-71.97960;45.57361
3274;SOUS-BASSIN;203.116867;0.021282;7;1061;10.610000;-71.97943;45.59629
3275;SOUS-BASSIN;204.235291;0.006553;5;17;0.170000;-71.95459;45.58383
3276;SOUS-BASSIN;206.961044;0.016543;8;77;0.770000;-71.95955;45.58591
3277;SOUS-BASSIN;223.818176;0.035366;6;110;1.100000;-71.95060;45.60285
3278;SOUS-BASSIN;208.364868;0.020302;8;74;0.740000;-71.95907;45.59666
3279;SOUS-BASSIN;233.644272;0.022699;6;402;4.020000;-71.95270;45.61718
3280;SOUS-BASSIN;223.531494;0.030224;4;254;2.540000;-71.93699;45.59012
3281;SOUS-BASSIN;216.423080;0.028522;7;208;2.080000;-71.94094;45.59914
3282;LAC;210.703079;0.012236;4;293;2.930000;-71.90325;45.59546
3283;SOUS-BASSIN;240.247940;0.035088;8;242;2.420000;-71.93388;45.61289
3284;SOUS-BASSIN;237.164383;0.022903;7;657;6.570000;-71.90069;45.61051
3285;SOUS-BASSIN;238.436966;0.026774;4;1174;11.740000;-71.88808;45.58323
3286;SOUS-BASSIN;260.862366;0.026610;4;356;3.560000;-71.85721;45.59577
3287;SOUS-BASSIN;227.679489;0.019864;7;156;1.560000;-71.88100;45.60401
3288;SOUS-BASSIN;232.250000;0.018060;5;4;0.040000;-71.86941;45.60842
3289;SOUS-BASSIN;235.052628;0.016370;1;19;0.190000;-71.87462;45.60901
3290;SOUS-BASSIN;265.619904;0.025482;7;1176;11.760000;-71.88362;45.64466
3291;SOUS-BASSIN;246.598251;0.015940;1;229;2.290000;-71.88550;45.62108
3292;SOUS-BASSIN;266.023254;0.039897;8;43;0.430000;-71.89719;45.63200
3293;SOUS-BASSIN;252.189316;0.017979;4;206;2.060000;-71.85040;45.61042
3294;SOUS-BASSIN;246.900711;0.012000;7;282;2.820000;-71.86244;45.62449
3295;SOUS-BASSIN;247.500000;0.005668;5;8;0.080000;-71.84835;45.62628
3296;SOUS-BASSIN;248.682922;0.008084;8;41;0.410000;-71.85317;45.62778
3297;SOUS-BASSIN;259.819824;0.012240;5;111;1.110000;-71.84472;45.64085
3298;SOUS-BASSIN;272.495300;0.017526;7;955;9.550000;-71.84791;45.65503
3299;SOUS-BASSIN;267.209534;0.010722;5;105;1.050000;-71.83114;45.65014
3300;SOUS-BASSIN;254.655167;0.009165;4;29;0.290000;-71.83977;45.62973
3301;SOUS-BASSIN;253.083328;0.012274;7;24;0.240000;-71.84407;45.63253
3302;SOUS-BASSIN;263.252533;0.006642;4;99;0.990000;-71.81933;45.63695
3303;SOUS-BASSIN;272.841125;0.013702;6;642;6.420000;-71.81070;45.64742
3304;SOUS-BASSIN;292.636627;0.014788;5;333;3.330000;-71.78554;45.64018
3305;SOUS-BASSIN;257.000000;0.012067;3;4;0.040000;-71.83757;45.63194
3306;SOUS-BASSIN;258.333344;0.006322;5;15;0.150000;-71.83366;45.63399
3307;SOUS-BASSIN;262.754272;0.006168;5;175;1.750000;-71.81951;45.63127
3308;SOUS-BASSIN;245.600006;0.005327;3;10;0.100000;-71.84719;45.61928
3309;SOUS-BASSIN;250.465759;0.012436;5;73;0.730000;-71.84332;45.62491
3310;SOUS-BASSIN;252.142853;0.011161;4;7;0.070000;-71.83734;45.61992
3311;SOUS-BASSIN;254.135132;0.011399;6;37;0.370000;-71.83759;45.62354
3312;SOUS-BASSIN;259.494507;0.007868;5;91;0.910000;-71.82814;45.62295
3313;SOUS-BASSIN;266.137726;0.022742;3;167;1.670000;-71.83480;45.60875
3314;SOUS-BASSIN;255.095749;0.011640;6;94;0.940000;-71.83249;45.61626
3315;SOUS-BASSIN;282.938263;0.016422;4;324;3.240000;-71.80233;45.61277
3316;SOUS-BASSIN;276.292969;0.014555;6;413;4.130000;-71.80041;45.62601
3317;SOUS-BASSIN;300.984222;0.011463;5;190;1.900000;-71.76879;45.62850
3318;SOUS-BASSIN;297.086334;0.009998;7;139;1.390000;-71.77874;45.62844
3319;SOUS-BASSIN;299.000000;0.007310;5;14;0.140000;-71.77415;45.62803
3320;SOUS-BASSIN;304.698273;0.019044;4;232;2.320000;-71.77816;45.60919
3321;SOUS-BASSIN;297.687500;0.014965;6;96;0.960000;-71.77477;45.61698
3322;SOUS-BASSIN;304.399994;0.021157;5;45;0.450000;-71.75615;45.62096
3323;SOUS-BASSIN;301.516663;0.008987;8;60;0.600000;-71.76118;45.62204
3324;SOUS-BASSIN;308.482880;0.011322;6;292;2.920000;-71.75276;45.63705
3325;SOUS-BASSIN;315.526306;0.033852;3;38;0.380000;-71.76377;45.60954
3326;SOUS-BASSIN;303.388885;0.028660;5;18;0.180000;-71.76078;45.61382
3327;SOUS-BASSIN;331.710938;0.025710;4;723;7.230000;-71.73099;45.62292
3328;SOUS-BASSIN;313.884064;0.017369;7;138;1.380000;-71.74562;45.62958
3329;SOUS-BASSIN;322.236847;0.017411;5;38;0.380000;-71.73370;45.63731
3330;SOUS-BASSIN;337.724152;0.038638;3;116;1.160000;-71.75486;45.60376
3331;SOUS-BASSIN;320.600006;0.021996;5;25;0.250000;-71.75324;45.60972
3332;SOUS-BASSIN;340.093414;0.025950;4;182;1.820000;-71.74324;45.60380
3333;SOUS-BASSIN;282.674164;0.020095;3;89;0.890000;-71.82551;45.60215
3334;SOUS-BASSIN;264.636353;0.006168;4;11;0.110000;-71.82198;45.61183
3335;SOUS-BASSIN;290.437286;0.020920;4;311;3.110000;-71.80981;45.60259
3336;SOUS-BASSIN;267.807220;0.025833;5;83;0.830000;-71.84930;45.60071
3337;SOUS-BASSIN;235.545456;0.018603;6;11;0.110000;-71.86713;45.60776
3338;SOUS-BASSIN;252.158539;0.020122;5;82;0.820000;-71.85338;45.60522
3339;SOUS-BASSIN;276.315582;0.044794;5;789;7.890000;-71.89858;45.65146
3340;SOUS-BASSIN;265.585052;0.024571;8;1258;12.580000;-71.90948;45.66090
3341;SOUS-BASSIN;316.203461;0.037701;6;231;2.310000;-71.87297;45.68543
3342;SOUS-BASSIN;225.260406;0.020535;2;649;6.490000;-71.93336;45.55213
3343;SOUS-BASSIN;224.711655;0.018375;6;1193;11.930000;-71.92429;45.56904
3344;SOUS-BASSIN;224.536743;0.030522;3;313;3.130000;-71.87822;45.54411
3345;SOUS-BASSIN;231.578735;0.032013;6;762;7.620000;-71.87531;45.55917
3346;SOUS-BASSIN;244.614761;0.017605;6;366;3.660000;-71.83697;45.56107
3347;SOUS-BASSIN;243.599075;0.034979;8;217;2.170000;-71.85207;45.55908
3348;SOUS-BASSIN;282.300262;0.026233;7;756;7.560000;-71.83184;45.58366
3349;SOUS-BASSIN;243.950897;0.042746;3;448;4.480000;-71.84930;45.53144
3350;SOUS-BASSIN;217.520828;0.018488;6;144;1.440000;-71.84263;45.54302
3351;SOUS-BASSIN;256.279144;0.018289;5;566;5.660000;-71.80588;45.55761
3352;SOUS-BASSIN;263.766663;0.023223;7;720;7.200000;-71.81403;45.56917
3353;SOUS-BASSIN;315.084045;0.048675;5;357;3.570000;-71.77183;45.58647
3354;SOUS-BASSIN;291.981354;0.023957;8;322;3.220000;-71.78951;45.59056
3355;SOUS-BASSIN;321.731720;0.049649;5;164;1.640000;-71.77053;45.59939
3356;SOUS-BASSIN;278.000000;0.035822;3;2;0.020000;-71.78651;45.57244
3357;SOUS-BASSIN;297.657135;0.030988;5;35;0.350000;-71.77991;45.57405
3358;SOUS-BASSIN;290.695648;0.032670;4;23;0.230000;-71.78137;45.57049
3359;SOUS-BASSIN;256.790314;0.031684;3;372;3.720000;-71.83033;45.52091
3360;SOUS-BASSIN;224.071854;0.025067;6;167;1.670000;-71.82137;45.53692
3361;SOUS-BASSIN;327.236481;0.070745;4;2144;21.440001;-71.75892;45.54450
3362;SOUS-BASSIN;269.519470;0.038789;7;770;7.700000;-71.78291;45.55961
3363;SOUS-BASSIN;289.799988;0.033383;4;30;0.300000;-71.74509;45.57284
3364;SOUS-BASSIN;290.428558;0.060014;7;56;0.560000;-71.75070;45.57635
3365;SOUS-BASSIN;294.524994;0.014876;4;40;0.400000;-71.73633;45.58358
3366;SOUS-BASSIN;324.906677;0.054072;8;300;3.000000;-71.74314;45.59019
3367;SOUS-BASSIN;355.598602;0.052420;4;1851;18.510000;-71.67285;45.61362
3368;SOUS-BASSIN;339.239471;0.058389;8;1044;10.440000;-71.68984;45.62050
3369;SOUS-BASSIN;397.451599;0.097007;7;62;0.620000;-71.64256;45.64916
3370;SOUS-BASSIN;330.449158;0.038577;4;118;1.180000;-71.71742;45.58320
3371;SOUS-BASSIN;314.208344;0.029509;6;48;0.480000;-71.71982;45.58751
3372;SOUS-BASSIN;446.178558;0.130901;4;252;2.520000;-71.69288;45.57713
3373;SOUS-BASSIN;379.626038;0.080568;4;361;3.610000;-71.72002;45.57096
3374;SOUS-BASSIN;307.833344;0.033068;6;84;0.840000;-71.73251;45.57946
3375;SOUS-BASSIN;423.595245;0.109103;4;126;1.260000;-71.70460;45.57328
3376;SOUS-BASSIN;305.769226;0.028994;3;78;0.780000;-71.74363;45.56432
3377;SOUS-BASSIN;355.639526;0.067474;5;172;1.720000;-71.73026;45.56566
3378;SOUS-BASSIN;370.327576;0.076952;4;58;0.580000;-71.72696;45.56022
3379;SOUS-BASSIN;224.631577;0.028669;1;19;0.190000;-71.81473;45.52508
3380;SOUS-BASSIN;223.839996;0.028874;5;25;0.250000;-71.80742;45.52754
3381;SOUS-BASSIN;288.830841;0.075201;4;201;2.010000;-71.78979;45.52245
3382;SOUS-BASSIN;230.000000;0.033414;6;25;0.250000;-71.80314;45.52591
3383;SOUS-BASSIN;248.357147;0.038059;6;28;0.280000;-71.79572;45.52930
3384;SOUS-BASSIN;252.071136;0.051262;1;239;2.390000;-71.82116;45.51255
3385;SOUS-BASSIN;287.013763;0.072179;5;436;4.360000;-71.79513;45.51287
3386;SOUS-BASSIN;273.065033;0.038324;5;246;2.460000;-71.79995;45.50165
3387;SOUS-BASSIN;233.935852;0.025785;2;265;2.650000;-71.90834;45.53562
3388;SOUS-BASSIN;221.777771;0.033212;5;90;0.900000;-71.89645;45.54210
3389;SOUS-BASSIN;252.346481;0.032775;4;583;5.830000;-71.88578;45.52890
3390;SOUS-BASSIN;182.888687;0.061421;2;548;5.480000;-72.00944;45.54683
3391;SOUS-BASSIN;191.641052;0.036995;5;1340;13.400000;-71.97556;45.55215
3392;SOUS-BASSIN;228.236755;0.037400;8;1246;12.460000;-72.04040;45.54346
3393;SOUS-BASSIN;242.265228;0.030979;2;1444;14.440000;-72.03854;45.51819
3394;SOUS-BASSIN;281.223297;0.049292;8;103;1.030000;-72.06219;45.53275
3395;SOUS-BASSIN;174.683060;0.055021;1;366;3.660000;-71.99712;45.51555
3396;SOUS-BASSIN;213.862289;0.022156;5;1220;12.200000;-71.95110;45.52880
3397;SOUS-BASSIN;140.000000;0.005543;4;6;0.060000;-71.97832;45.50744
3398;SOUS-BASSIN;140.000000;0.005958;6;11;0.110000;-71.97966;45.50906
3399;SOUS-BASSIN;219.954727;0.026954;5;729;7.290000;-71.94420;45.51452
3400;SOUS-BASSIN;191.973328;0.049699;2;225;2.250000;-71.99618;45.50218
3401;SOUS-BASSIN;152.487183;0.026706;5;117;1.170000;-71.97154;45.50362
3402;SOUS-BASSIN;171.846161;0.043471;5;39;0.390000;-71.96310;45.50182
3403;SOUS-BASSIN;154.461823;0.025042;3;275;2.750000;-71.94575;45.47184
3404;SOUS-BASSIN;189.946823;0.036681;6;978;9.780000;-71.94391;45.49202
3405;SOUS-BASSIN;246.578033;0.029227;5;929;9.290000;-71.87261;45.50667
3406;SOUS-BASSIN;235.465698;0.030182;7;962;9.620000;-71.90903;45.49989
3407;SOUS-BASSIN;249.134018;0.035746;7;97;0.970000;-71.88382;45.51596
3408;SOUS-BASSIN;156.541672;0.024544;2;24;0.240000;-71.92784;45.46827
3409;SOUS-BASSIN;153.777771;0.037852;5;18;0.180000;-71.92457;45.47227
3410;SOUS-BASSIN;240.953384;0.064128;4;429;4.290000;-71.89182;45.47560
3411;SOUS-BASSIN;214.306335;0.028236;7;284;2.840000;-71.89822;45.48250
3412;SOUS-BASSIN;242.210526;0.026741;5;19;0.190000;-71.87374;45.49135
3413;SOUS-BASSIN;237.766663;0.016370;8;30;0.300000;-71.87953;45.49173
3414;SOUS-BASSIN;245.641785;0.018491;6;67;0.670000;-71.87466;45.49650
3415;SOUS-BASSIN;260.910706;0.055720;4;56;0.560000;-71.86430;45.48700
3416;SOUS-BASSIN;242.500000;0.018768;7;32;0.320000;-71.87000;45.49110
3417;SOUS-BASSIN;269.464142;0.038580;5;265;2.650000;-71.85230;45.49912
3418;SOUS-BASSIN;168.303864;0.030693;1;622;6.220000;-71.94229;45.45244
3419;SOUS-BASSIN;198.074539;0.053629;5;550;5.500000;-71.91102;45.45797
3420;SOUS-BASSIN;181.301880;0.037150;8;53;0.530000;-71.93804;45.43993
3421;SOUS-BASSIN;211.081497;0.036929;3;454;4.540000;-71.93536;45.42732
3422;SOUS-BASSIN;221.306000;0.021714;2;317;3.170000;-71.95426;45.42951
3423;SOUS-BASSIN;150.000000;0.005003;3;3;0.030000;-71.91864;45.43862
3424;SOUS-BASSIN;149.500000;0.005519;5;4;0.040000;-71.91774;45.43977
3425;SOUS-BASSIN;184.264954;0.056281;3;117;1.170000;-71.89943;45.43927
3426;SOUS-BASSIN;192.360001;0.075157;7;300;3.000000;-71.90190;45.44761
3427;SOUS-BASSIN;208.081970;0.058633;5;61;0.610000;-71.87787;45.44354
3428;SOUS-BASSIN;212.924240;0.068808;7;66;0.660000;-71.88709;45.44860
3429;SOUS-BASSIN;237.476532;0.059312;7;277;2.770000;-71.88105;45.45901
3430;SOUS-BASSIN;223.429047;0.057265;3;296;2.960000;-71.87715;45.42882
3431;SOUS-BASSIN;195.484451;0.037085;7;225;2.250000;-71.87071;45.44095
3432;SOUS-BASSIN;223.488724;0.085388;5;133;1.330000;-71.84870;45.44525
3433;SOUS-BASSIN;215.884613;0.032530;8;260;2.600000;-71.86268;45.45235
3434;SOUS-BASSIN;227.312500;0.027742;5;144;1.440000;-71.84102;45.46701
3435;SOUS-BASSIN;214.413223;0.035976;8;121;1.210000;-71.85454;45.46169
3436;SOUS-BASSIN;244.669510;0.022842;5;587;5.870000;-71.82442;45.48599
3437;SOUS-BASSIN;251.494247;0.051991;8;522;5.220000;-71.84817;45.48679
3438;SOUS-BASSIN;252.941177;0.040818;7;85;0.850000;-71.82394;45.50154
3439;SOUS-BASSIN;249.619720;0.054928;8;71;0.710000;-71.86372;45.47209
3440;SOUS-BASSIN;244.792786;0.031354;2;111;1.110000;-71.86666;45.46743
3441;SOUS-BASSIN;280.941162;0.049545;8;34;0.340000;-71.87402;45.47287
3442;SOUS-BASSIN;221.024094;0.052919;3;83;0.830000;-71.83974;45.45116
3443;SOUS-BASSIN;217.666672;0.051192;6;162;1.620000;-71.83765;45.45931
3444;SOUS-BASSIN;202.000000;0.045278;5;1;0.010000;-71.82600;45.45266
3445;SOUS-BASSIN;217.068970;0.039125;7;29;0.290000;-71.82694;45.45645
3446;SOUS-BASSIN;210.153839;0.048376;6;13;0.130000;-71.82309;45.45536
3447;SOUS-BASSIN;244.879257;0.069114;3;323;3.230000;-71.82470;45.44326
3448;SOUS-BASSIN;231.423782;0.033508;7;656;6.560000;-71.81329;45.45930
3449;SOUS-BASSIN;273.258057;0.049659;3;186;1.860000;-71.81165;45.43462
3450;SOUS-BASSIN;179.800003;0.014198;3;5;0.050000;-71.85415;45.43269
3451;SOUS-BASSIN;205.750000;0.066393;5;48;0.480000;-71.85001;45.43676
3452;SOUS-BASSIN;242.182922;0.067463;5;82;0.820000;-71.84198;45.43599
3453;SOUS-BASSIN;219.864624;0.077686;2;229;2.290000;-71.85766;45.42269
3454;SOUS-BASSIN;236.197601;0.047184;5;334;3.340000;-71.83682;45.42825
3455;SOUS-BASSIN;255.990524;0.048530;5;422;4.220000;-71.83069;45.41596
3456;SOUS-BASSIN;149.571426;0.007613;2;7;0.070000;-71.91679;45.43828
3457;SOUS-BASSIN;144.000000;0.008750;3;2;0.020000;-71.91268;45.43472
3458;SOUS-BASSIN;157.153839;0.054988;6;39;0.390000;-71.91030;45.43839
3459;SOUS-BASSIN;174.449997;0.063467;5;60;0.600000;-71.90314;45.43508
3460;SOUS-BASSIN;196.648972;0.054242;2;584;5.840000;-71.91593;45.41662
3461;SOUS-BASSIN;195.665604;0.058950;6;628;6.280000;-71.89088;45.41943
3462;SOUS-BASSIN;223.878372;0.030267;8;2376;23.760000;-71.96498;45.39408
3463;SOUS-BASSIN;234.641998;0.051314;4;1676;16.760000;-71.92652;45.38043
3464;SOUS-BASSIN;214.966660;0.037084;8;180;1.800000;-71.97707;45.36300
3465;SOUS-BASSIN;215.059875;0.045311;4;167;1.670000;-71.96353;45.35440
3466;SOUS-BASSIN;225.904861;0.035692;8;473;4.730000;-71.99670;45.35462
3467;SOUS-BASSIN;225.024261;0.036703;4;371;3.710000;-71.98154;45.34006
3468;SOUS-BASSIN;215.946152;0.024989;7;260;2.600000;-72.01437;45.34653
3469;SOUS-BASSIN;203.625900;0.028049;3;139;1.390000;-72.00814;45.33634
3470;LAC;194.030930;0.010875;3;1196;11.960000;-72.04153;45.30478
3471;SOUS-BASSIN;236.731613;0.030915;1;1360;13.600000;-72.06242;45.32455
3472;SOUS-BASSIN;246.954605;0.044122;4;1718;17.180000;-72.02331;45.29255
3473;SOUS-BASSIN;211.929825;0.027246;1;228;2.280000;-72.07114;45.26771
3474;SOUS-BASSIN;209.784531;0.019719;7;181;1.810000;-72.03022;45.34239
3475;SOUS-BASSIN;245.418213;0.041265;1;758;7.580000;-72.09302;45.24814
3476;SOUS-BASSIN;265.241882;0.063376;5;831;8.310000;-72.05252;45.24445
3477;SOUS-BASSIN;229.954086;0.041150;3;392;3.920000;-72.07771;45.23295
3478;SOUS-BASSIN;195.166672;0.007712;7;24;0.240000;-72.06574;45.28219
3479;SOUS-BASSIN;203.623535;0.023946;2;85;0.850000;-72.06926;45.27728
3480;SOUS-BASSIN;207.294876;0.016460;6;78;0.780000;-72.06662;45.29027
3481;SOUS-BASSIN;210.664001;0.021669;8;125;1.250000;-72.07667;45.29002
3482;SOUS-BASSIN;241.167877;0.019558;7;137;1.370000;-72.07554;45.30932
3483;SOUS-BASSIN;252.867126;0.030110;1;286;2.860000;-72.08585;45.30653
3484;SOUS-BASSIN;270.526306;0.017049;7;133;1.330000;-72.08493;45.32311
3485;SOUS-BASSIN;221.784622;0.012689;5;65;0.650000;-72.06325;45.29984
3486;SOUS-BASSIN;217.555557;0.016466;7;27;0.270000;-72.06856;45.29856
3487;SOUS-BASSIN;232.574997;0.018076;7;40;0.400000;-72.06764;45.30653
3488;SOUS-BASSIN;228.257492;0.026181;7;967;9.670000;-72.10247;45.28944
3489;SOUS-BASSIN;225.030594;0.031228;3;719;7.190000;-72.09885;45.26675
3490;SOUS-BASSIN;222.327438;0.019908;6;113;1.130000;-72.12674;45.27923
3491;SOUS-BASSIN;234.829346;0.029307;1;334;3.340000;-72.13733;45.28185
3492;SOUS-BASSIN;254.507858;0.019837;5;191;1.910000;-72.11740;45.30415
3493;SOUS-BASSIN;266.948608;0.035919;8;428;4.280000;-72.13085;45.30664
3494;SOUS-BASSIN;274.461548;0.063879;6;13;0.130000;-72.11951;45.32134
3495;SOUS-BASSIN;297.557373;0.047000;1;61;0.610000;-72.12521;45.32126
3496;SOUS-BASSIN;312.218750;0.022872;8;32;0.320000;-72.12536;45.32704
3497;SOUS-BASSIN;265.639587;0.022045;5;283;2.830000;-72.10048;45.32109
3498;SOUS-BASSIN;260.504944;0.034624;8;101;1.010000;-72.11317;45.32362
3499;SOUS-BASSIN;287.561432;0.035527;7;887;8.870000;-72.11430;45.34383
3500;SOUS-BASSIN;239.416672;0.008080;4;12;0.120000;-72.12071;45.28662
3501;SOUS-BASSIN;239.666672;0.012525;6;24;0.240000;-72.12139;45.29047
3502;SOUS-BASSIN;240.000000;0.008629;5;16;0.160000;-72.11788;45.28944
3503;SOUS-BASSIN;217.948715;0.024241;8;117;1.170000;-72.13945;45.26840
3504;SOUS-BASSIN;242.424423;0.052667;4;172;1.720000;-72.12531;45.26042
3505;SOUS-BASSIN;218.944443;0.028300;7;90;0.900000;-72.14816;45.26722
3506;SOUS-BASSIN;228.119202;0.044188;2;151;1.510000;-72.14769;45.25873
3507;LAC;207.924088;0.015221;4;10512;105.120003;-72.23584;45.08115
3508;SOUS-BASSIN;244.695877;0.045126;8;753;7.530000;-72.21293;45.24438
3509;SOUS-BASSIN;218.431030;0.031100;6;58;0.580000;-72.15861;45.27158
3510;SOUS-BASSIN;218.990051;0.020341;8;201;2.010000;-72.18359;45.27670
3511;SOUS-BASSIN;207.000000;0.002500;1;1;0.010000;-72.19126;45.26210
3512;SOUS-BASSIN;207.000000;0.007068;7;1;0.010000;-72.16886;45.27172
3513;SOUS-BASSIN;264.253479;0.064152;8;1791;17.910000;-72.25724;45.18555
3514;SOUS-BASSIN;314.890839;0.101064;2;1310;13.100000;-72.31369;45.15578
3515;SOUS-BASSIN;220.600006;0.039792;7;5;0.050000;-72.30035;45.18248
3516;SOUS-BASSIN;296.842499;0.102047;1;400;4.000000;-72.30186;45.10934
3517;SOUS-BASSIN;305.663269;0.123014;1;3044;30.440001;-72.26298;44.99267
3518;SOUS-BASSIN;260.223785;0.103739;5;286;2.860000;-72.19765;44.92262
3519;SOUS-BASSIN;260.193390;0.058074;5;1360;13.600000;-72.18006;44.96916
3520;SOUS-BASSIN;240.592331;0.037405;2;417;4.170000;-72.21849;44.90145
3521;SOUS-BASSIN;242.596329;0.074360;6;545;5.450000;-72.21310;45.02556
3522;SOUS-BASSIN;212.366669;0.018969;7;30;0.300000;-72.19094;44.99661
3523;SOUS-BASSIN;209.000000;0.007068;3;1;0.010000;-72.20184;44.90533
3524;SOUS-BASSIN;304.343353;0.110387;6;1762;17.620001;-72.24408;45.08419
3525;SOUS-BASSIN;246.437500;0.067771;5;272;2.720000;-72.21296;45.06843
3526;SOUS-BASSIN;259.422882;0.044315;4;2010;20.100000;-72.21955;45.16742
3527;SOUS-BASSIN;254.896606;0.061008;4;677;6.770000;-72.17115;45.23525
3528;SOUS-BASSIN;266.565704;0.031409;4;175;1.750000;-72.18006;45.20575
3529;SOUS-BASSIN;255.613632;0.040377;5;132;1.320000;-72.18287;45.21137
3530;SOUS-BASSIN;293.916656;0.047977;6;36;0.360000;-72.17211;45.21650
3531;SOUS-BASSIN;235.558823;0.048435;5;34;0.340000;-72.25153;45.11649
3532;SOUS-BASSIN;239.461533;0.052330;7;52;0.520000;-72.25466;45.12107
3533;SOUS-BASSIN;291.778137;0.043489;5;622;6.220000;-72.22235;45.13077
3534;SOUS-BASSIN;249.600006;0.046974;7;20;0.200000;-72.25021;45.12460
3535;SOUS-BASSIN;255.647614;0.039700;7;105;1.050000;-72.24396;45.13046
3536;SOUS-BASSIN;334.327118;0.065035;4;535;5.350000;-72.22870;45.10874
3537;SOUS-BASSIN;238.333328;0.030071;5;9;0.090000;-72.24675;45.11980
3538;SOUS-BASSIN;288.493347;0.060168;5;75;0.750000;-72.23304;45.11956
3539;SOUS-BASSIN;302.145294;0.121670;7;234;2.340000;-72.30048;45.13697
3540;SOUS-BASSIN;293.200012;0.130995;1;145;1.450000;-72.30210;45.12278
3541;SOUS-BASSIN;414.394104;0.146909;1;510;5.100000;-72.31982;45.13155
3542;SOUS-BASSIN;257.160004;0.059548;7;25;0.250000;-72.30338;45.09327
3543;SOUS-BASSIN;313.727081;0.071564;2;480;4.800000;-72.31348;45.08488
3544;SOUS-BASSIN;350.396362;0.087377;8;439;4.390000;-72.32200;45.10378
3545;SOUS-BASSIN;239.551727;0.069882;4;145;1.450000;-72.21429;45.04276
3546;SOUS-BASSIN;216.978027;0.045158;8;91;0.910000;-72.22078;45.04784
3547;SOUS-BASSIN;236.399994;0.030975;4;145;1.450000;-72.19782;45.05903
3548;SOUS-BASSIN;235.572525;0.038953;7;262;2.620000;-72.20327;45.06718
3549;SOUS-BASSIN;249.551727;0.023109;7;203;2.030000;-72.18889;45.07139
3550;SOUS-BASSIN;263.650696;0.039375;2;292;2.920000;-72.19689;45.04399
3551;SOUS-BASSIN;262.256561;0.029709;5;495;4.950000;-72.17925;45.04390
3552;SOUS-BASSIN;271.917511;0.039747;4;97;0.970000;-72.17916;45.03328
3553;SOUS-BASSIN;243.011368;0.059261;4;88;0.880000;-72.19539;45.08935
3554;SOUS-BASSIN;306.448639;0.124050;8;185;1.850000;-72.20604;45.09744
3555;LAC;207.458954;0.022536;5;268;2.680000;-72.17419;45.10562
3556;SOUS-BASSIN;275.432129;0.119259;6;1363;13.630000;-72.12603;45.13954
3557;SOUS-BASSIN;311.900696;0.212147;8;141;1.410000;-72.19181;45.10525
3558;SOUS-BASSIN;229.038834;0.048174;4;103;1.030000;-72.16137;45.10305
3559;SOUS-BASSIN;236.298141;0.047624;3;161;1.610000;-72.18371;45.09224
3560;SOUS-BASSIN;249.600006;0.027655;2;370;3.700000;-72.17661;45.07206
3561;SOUS-BASSIN;252.796402;0.021331;4;1002;10.020000;-72.16018;45.07752
3562;SOUS-BASSIN;256.322571;0.044434;5;31;0.310000;-72.17025;45.06295
3563;SOUS-BASSIN;238.335587;0.030998;3;295;2.950000;-72.14259;45.09683
3564;SOUS-BASSIN;236.298615;0.048521;6;144;1.440000;-72.14588;45.11020
3565;SOUS-BASSIN;241.333328;0.030552;6;9;0.090000;-72.13223;45.11059
3566;SOUS-BASSIN;249.944443;0.040519;8;54;0.540000;-72.13831;45.11108
3567;SOUS-BASSIN;267.365845;0.046231;7;41;0.410000;-72.13592;45.11736
3568;SOUS-BASSIN;251.880676;0.038960;4;176;1.760000;-72.12506;45.10523
3569;SOUS-BASSIN;255.188934;0.030177;8;217;2.170000;-72.12767;45.11770
3570;SOUS-BASSIN;256.328156;0.033602;5;451;4.510000;-72.10947;45.12054
3571;SOUS-BASSIN;287.010834;0.113046;5;277;2.770000;-72.16141;45.12997
3572;SOUS-BASSIN;298.072418;0.066837;1;1022;10.220000;-72.18786;45.12491
3573;LAC;243.494949;0.018386;7;594;5.940000;-72.15653;45.17076
3574;SOUS-BASSIN;269.013275;0.042940;1;602;6.020000;-72.17463;45.18133
3575;SOUS-BASSIN;300.381042;0.055926;5;1383;13.830000;-72.13657;45.16999
3576;SOUS-BASSIN;266.020691;0.061170;1;145;1.450000;-72.16442;45.15057
